year,month,airport,incoming,outgoing
2011,4,SBFI,710,714
2011,4,SBMG,453,439
2011,4,SBGR,11091,11136
2011,4,KMIA,850,923
2011,4,SBJF,141,142
2011,4,SBCF,4351,4360
2011,4,SUMU,607,603
2011,4,SBCY,1455,1466
2011,4,SBRF,3003,2984
2011,4,SBRP,1262,1266
2011,4,SSDO,51,52
2011,4,SBUL,739,738
2011,4,SBLO,574,580
2011,4,SBNF,574,573
2011,4,SBRJ,4597,4626
2011,4,SBPJ,294,297
2011,4,SBSV,4332,4325
2011,4,SVMI,244,249
2011,4,SBFZ,2255,2262
2011,4,SBSP,7141,7108
2011,4,SBSJ,142,141
2011,4,SCEL,601,492
2011,4,SBML,137,137
